,State,Year,Quarter,Pincodes,RegisteredUsers
6571,tamil-nadu,2018,4,600119,160006
6572,tamil-nadu,2018,4,600053,160006
6573,tamil-nadu,2018,4,600003,160006
6574,tamil-nadu,2019,1,600100,193798
6575,tamil-nadu,2019,1,641602,193798
6576,tamil-nadu,2019,1,602105,193798
6577,tamil-nadu,2019,1,635109,193798
6578,tamil-nadu,2019,1,600042,193798
6579,tamil-nadu,2019,1,600056,193798
6580,tamil-nadu,2019,1,635126,193798
6581,tamil-nadu,2019,1,600053,193798
6582,tamil-nadu,2019,1,600119,193798
6583,tamil-nadu,2019,1,600003,193798
6584,tamil-nadu,2019,2,600100,229886
6585,tamil-nadu,2019,2,641602,229886
6586,tamil-nadu,2019,2,635109,229886
6587,tamil-nadu,2019,2,602105,229886
6588,tamil-nadu,2019,2,600003,229886
6589,tamil-nadu,2019,2,600056,229886
6590,tamil-nadu,2019,2,635126,229886
6591,tamil-nadu,2019,2,600042,229886
6592,tamil-nadu,2019,2,600053,229886
6593,tamil-nadu,2019,2,600116,229886
6594,tamil-nadu,2019,3,641602,261919
6595,tamil-nadu,2019,3,600100,261919
6596,tamil-nadu,2019,3,635109,261919
6597,tamil-nadu,2019,3,602105,261919
6598,tamil-nadu,2019,3,600003,261919
6599,tamil-nadu,2019,3,600056,261919
6600,tamil-nadu,2019,3,635126,261919
6601,tamil-nadu,2019,3,600042,261919
6602,tamil-nadu,2019,3,600053,261919
6603,tamil-nadu,2019,3,600116,261919
6604,tamil-nadu,2019,4,641602,299366
6605,tamil-nadu,2019,4,600100,299366
6606,tamil-nadu,2019,4,635109,299366
6607,tamil-nadu,2019,4,602105,299366
6608,tamil-nadu,2019,4,600003,299366
6609,tamil-nadu,2019,4,600056,299366
6610,tamil-nadu,2019,4,635126,299366
6611,tamil-nadu,2019,4,600042,299366
6612,tamil-nadu,2019,4,600053,299366
6613,tamil-nadu,2019,4,600116,299366
6614,tamil-nadu,2020,1,641602,339829
6615,tamil-nadu,2020,1,635109,339829
6616,tamil-nadu,2020,1,600100,339829
6617,tamil-nadu,2020,1,602105,339829
6618,tamil-nadu,2020,1,600003,339829
6619,tamil-nadu,2020,1,635126,339829
6620,tamil-nadu,2020,1,600056,339829
6621,tamil-nadu,2020,1,600053,339829
6622,tamil-nadu,2020,1,600042,339829
6623,tamil-nadu,2020,1,600116,339829
6624,tamil-nadu,2020,2,641602,383178
6625,tamil-nadu,2020,2,635109,383178
6626,tamil-nadu,2020,2,600100,383178
6627,tamil-nadu,2020,2,602105,383178
6628,tamil-nadu,2020,2,600003,383178
6629,tamil-nadu,2020,2,635126,383178
6630,tamil-nadu,2020,2,600056,383178
6631,tamil-nadu,2020,2,600053,383178
6632,tamil-nadu,2020,2,600116,383178
6633,tamil-nadu,2020,2,600042,383178
6634,tamil-nadu,2020,3,641602,433221
6635,tamil-nadu,2020,3,635109,433221
6636,tamil-nadu,2020,3,602105,433221
6637,tamil-nadu,2020,3,600100,433221
6638,tamil-nadu,2020,3,600003,433221
6639,tamil-nadu,2020,3,635126,433221
6640,tamil-nadu,2020,3,600056,433221
6641,tamil-nadu,2020,3,600053,433221
6642,tamil-nadu,2020,3,600116,433221
6643,tamil-nadu,2020,3,600042,433221
6644,tamil-nadu,2020,4,641602,487716
6645,tamil-nadu,2020,4,635109,487716
6646,tamil-nadu,2020,4,602105,487716
6647,tamil-nadu,2020,4,600100,487716
6648,tamil-nadu,2020,4,635126,487716
6649,tamil-nadu,2020,4,600003,487716
6650,tamil-nadu,2020,4,600056,487716
6651,tamil-nadu,2020,4,600053,487716
6652,tamil-nadu,2020,4,600116,487716
6653,tamil-nadu,2020,4,600042,487716
6654,tamil-nadu,2021,1,641602,527667
6655,tamil-nadu,2021,1,635109,527667
6656,tamil-nadu,2021,1,602105,527667
6657,tamil-nadu,2021,1,600100,527667
6658,tamil-nadu,2021,1,635126,527667
6659,tamil-nadu,2021,1,600056,527667
6660,tamil-nadu,2021,1,600003,527667
6661,tamil-nadu,2021,1,600053,527667
6662,tamil-nadu,2021,1,600116,527667
6663,tamil-nadu,2021,1,600042,527667
6664,tamil-nadu,2021,2,641602,565156
6665,tamil-nadu,2021,2,635109,565156
6666,tamil-nadu,2021,2,602105,565156
6667,tamil-nadu,2021,2,600100,565156
6668,tamil-nadu,2021,2,635126,565156
6669,tamil-nadu,2021,2,600056,565156
6670,tamil-nadu,2021,2,600003,565156
6671,tamil-nadu,2021,2,600053,565156
6672,tamil-nadu,2021,2,600116,565156
6673,tamil-nadu,2021,2,600042,565156
6674,tamil-nadu,2021,3,641602,607438
6675,tamil-nadu,2021,3,635109,607438
6676,tamil-nadu,2021,3,602105,607438
6677,tamil-nadu,2021,3,600100,607438
6678,tamil-nadu,2021,3,635126,607438
6679,tamil-nadu,2021,3,600056,607438
6680,tamil-nadu,2021,3,600003,607438
6681,tamil-nadu,2021,3,600053,607438
6682,tamil-nadu,2021,3,600116,607438
6683,tamil-nadu,2021,3,600042,607438
6684,tamil-nadu,2021,4,641602,649095
6685,tamil-nadu,2021,4,635109,649095
6686,tamil-nadu,2021,4,602105,649095
6687,tamil-nadu,2021,4,600100,649095
6688,tamil-nadu,2021,4,635126,649095
6689,tamil-nadu,2021,4,600056,649095
6690,tamil-nadu,2021,4,600003,649095
6691,tamil-nadu,2021,4,600053,649095
6692,tamil-nadu,2021,4,600116,649095
6693,tamil-nadu,2021,4,600042,649095
6694,tamil-nadu,2022,1,641602,688562
6695,tamil-nadu,2022,1,635109,688562
6696,tamil-nadu,2022,1,602105,688562
6697,tamil-nadu,2022,1,600100,688562
6698,tamil-nadu,2022,1,635126,688562
6699,tamil-nadu,2022,1,600056,688562
6700,tamil-nadu,2022,1,600003,688562
6701,tamil-nadu,2022,1,600053,688562
6702,tamil-nadu,2022,1,600116,688562
6703,tamil-nadu,2022,1,600042,688562
6704,tamil-nadu,2022,2,641602,725751
6705,tamil-nadu,2022,2,635109,725751
6706,tamil-nadu,2022,2,602105,725751
6707,tamil-nadu,2022,2,600100,725751
6708,tamil-nadu,2022,2,635126,725751
6709,tamil-nadu,2022,2,600056,725751
6710,tamil-nadu,2022,2,600003,725751
6711,tamil-nadu,2022,2,600053,725751
6712,tamil-nadu,2022,2,600116,725751
6713,tamil-nadu,2022,2,600042,725751
6714,tamil-nadu,2022,3,641602,763327
6715,tamil-nadu,2022,3,635109,763327
6716,tamil-nadu,2022,3,602105,763327
6717,tamil-nadu,2022,3,600100,763327
6718,tamil-nadu,2022,3,635126,763327
6719,tamil-nadu,2022,3,600056,763327
6720,tamil-nadu,2022,3,600003,763327
6721,tamil-nadu,2022,3,600053,763327
6722,tamil-nadu,2022,3,600116,763327
6723,tamil-nadu,2022,3,600042,763327
6724,tamil-nadu,2022,4,641602,798742
6725,tamil-nadu,2022,4,635109,798742
6726,tamil-nadu,2022,4,602105,798742
6727,tamil-nadu,2022,4,600100,798742
6728,tamil-nadu,2022,4,635126,798742
6729,tamil-nadu,2022,4,600056,798742
6730,tamil-nadu,2022,4,600003,798742
6731,tamil-nadu,2022,4,600053,798742
6732,tamil-nadu,2022,4,600116,798742
6733,tamil-nadu,2022,4,600042,798742
6734,tamil-nadu,2023,1,641602,834366
6735,tamil-nadu,2023,1,635109,834366
6736,tamil-nadu,2023,1,602105,834366
6737,tamil-nadu,2023,1,600100,834366
6738,tamil-nadu,2023,1,635126,834366
6739,tamil-nadu,2023,1,600056,834366
6740,tamil-nadu,2023,1,600003,834366
6741,tamil-nadu,2023,1,600053,834366
6742,tamil-nadu,2023,1,600116,834366
6743,tamil-nadu,2023,1,600042,834366
6744,tamil-nadu,2023,2,641602,868289
6745,tamil-nadu,2023,2,635109,868289
6746,tamil-nadu,2023,2,602105,868289
6747,tamil-nadu,2023,2,600100,868289
6748,tamil-nadu,2023,2,635126,868289
6749,tamil-nadu,2023,2,600056,868289
6750,tamil-nadu,2023,2,600003,868289
6751,tamil-nadu,2023,2,600053,868289
6752,tamil-nadu,2023,2,600116,868289
6753,tamil-nadu,2023,2,600042,868289
6754,telangana,2018,1,500072,67418
6755,telangana,2018,1,505001,67418
6756,telangana,2018,1,500018,67418
6757,telangana,2018,1,500081,67418
6758,telangana,2018,1,500039,67418
6759,telangana,2018,1,500016,67418
6760,telangana,2018,1,500032,67418
6761,telangana,2018,1,500055,67418
6762,telangana,2018,1,502032,67418
6763,telangana,2018,1,500037,67418
6764,telangana,2018,2,500072,86033
6765,telangana,2018,2,505001,86033
6766,telangana,2018,2,500018,86033
6767,telangana,2018,2,500081,86033
6768,telangana,2018,2,500039,86033
6769,telangana,2018,2,500016,86033
6770,telangana,2018,2,500032,86033
6771,telangana,2018,2,500055,86033
6772,telangana,2018,2,502032,86033
6773,telangana,2018,2,500037,86033
6774,telangana,2018,3,500072,102365
6775,telangana,2018,3,505001,102365
6776,telangana,2018,3,500018,102365
6777,telangana,2018,3,500081,102365
6778,telangana,2018,3,500016,102365
6779,telangana,2018,3,500032,102365
6780,telangana,2018,3,500039,102365
6781,telangana,2018,3,500055,102365
6782,telangana,2018,3,500008,102365
6783,telangana,2018,3,500037,102365
6784,telangana,2018,4,500072,124191
6785,telangana,2018,4,500018,124191
6786,telangana,2018,4,505001,124191
6787,telangana,2018,4,500016,124191
6788,telangana,2018,4,500081,124191
6789,telangana,2018,4,500055,124191
6790,telangana,2018,4,500039,124191
6791,telangana,2018,4,500032,124191
6792,telangana,2018,4,500008,124191
6793,telangana,2018,4,500037,124191
6794,telangana,2019,1,500072,152281
6795,telangana,2019,1,500018,152281
6796,telangana,2019,1,505001,152281
6797,telangana,2019,1,500055,152281
6798,telangana,2019,1,500039,152281
6799,telangana,2019,1,500016,152281
6800,telangana,2019,1,500081,152281
6801,telangana,2019,1,500008,152281
6802,telangana,2019,1,500032,152281
6803,telangana,2019,1,500037,152281
6804,telangana,2019,2,500072,175413
6805,telangana,2019,2,500018,175413
6806,telangana,2019,2,505001,175413
6807,telangana,2019,2,500055,175413
6808,telangana,2019,2,500039,175413
6809,telangana,2019,2,500008,175413
6810,telangana,2019,2,500016,175413
6811,telangana,2019,2,500037,175413
6812,telangana,2019,2,500081,175413
6813,telangana,2019,2,500032,175413
6814,telangana,2019,3,500072,196397
6815,telangana,2019,3,500018,196397
6816,telangana,2019,3,505001,196397
6817,telangana,2019,3,500055,196397
6818,telangana,2019,3,500008,196397
6819,telangana,2019,3,500039,196397
6820,telangana,2019,3,500037,196397
6821,telangana,2019,3,500016,196397
6822,telangana,2019,3,500032,196397
6823,telangana,2019,3,500081,196397
6824,telangana,2019,4,500072,221164
6825,telangana,2019,4,500018,221164
6826,telangana,2019,4,505001,221164
6827,telangana,2019,4,500055,221164
6828,telangana,2019,4,500008,221164
6829,telangana,2019,4,500039,221164
6830,telangana,2019,4,500037,221164
6831,telangana,2019,4,500016,221164
6832,telangana,2019,4,500032,221164
6833,telangana,2019,4,502032,221164
6834,telangana,2020,1,500072,245168
6835,telangana,2020,1,500018,245168
6836,telangana,2020,1,505001,245168
6837,telangana,2020,1,500008,245168
6838,telangana,2020,1,500055,245168
6839,telangana,2020,1,500039,245168
6840,telangana,2020,1,500037,245168
6841,telangana,2020,1,500016,245168
6842,telangana,2020,1,502032,245168
6843,telangana,2020,1,500032,245168
6844,telangana,2020,2,500072,269076
6845,telangana,2020,2,505001,269076
6846,telangana,2020,2,500018,269076
6847,telangana,2020,2,500008,269076
6848,telangana,2020,2,500055,269076
6849,telangana,2020,2,500039,269076
6850,telangana,2020,2,500037,269076
6851,telangana,2020,2,502032,269076
6852,telangana,2020,2,500016,269076
6853,telangana,2020,2,506002,269076
6854,telangana,2020,3,500072,297785
6855,telangana,2020,3,505001,297785
6856,telangana,2020,3,500018,297785
6857,telangana,2020,3,500008,297785
6858,telangana,2020,3,500055,297785
6859,telangana,2020,3,500039,297785
6860,telangana,2020,3,500037,297785
6861,telangana,2020,3,502032,297785
6862,telangana,2020,3,506002,297785
6863,telangana,2020,3,500016,297785
6864,telangana,2020,4,500072,328326
6865,telangana,2020,4,505001,328326
6866,telangana,2020,4,500018,328326
6867,telangana,2020,4,500008,328326
6868,telangana,2020,4,500055,328326
6869,telangana,2020,4,500037,328326
6870,telangana,2020,4,500039,328326
6871,telangana,2020,4,502032,328326
6872,telangana,2020,4,506002,328326
6873,telangana,2020,4,500013,328326
6874,telangana,2021,1,500072,354847
6875,telangana,2021,1,505001,354847
6876,telangana,2021,1,500018,354847
6877,telangana,2021,1,500008,354847
6878,telangana,2021,1,500055,354847
6879,telangana,2021,1,500037,354847
6880,telangana,2021,1,500039,354847
6881,telangana,2021,1,502032,354847
6882,telangana,2021,1,506002,354847
6883,telangana,2021,1,500013,354847
6884,telangana,2021,2,500072,380059
6885,telangana,2021,2,505001,380059
6886,telangana,2021,2,500018,380059
6887,telangana,2021,2,500008,380059
6888,telangana,2021,2,500055,380059
6889,telangana,2021,2,500037,380059
6890,telangana,2021,2,500039,380059
6891,telangana,2021,2,502032,380059
6892,telangana,2021,2,506002,380059
6893,telangana,2021,2,500013,380059
6894,telangana,2021,3,500072,409224
6895,telangana,2021,3,505001,409224
6896,telangana,2021,3,500018,409224
6897,telangana,2021,3,500008,409224
6898,telangana,2021,3,500055,409224
6899,telangana,2021,3,500037,409224
6900,telangana,2021,3,500039,409224
6901,telangana,2021,3,502032,409224
6902,telangana,2021,3,506002,409224
6903,telangana,2021,3,500013,409224
6904,telangana,2021,4,500072,438017
6905,telangana,2021,4,500018,438017
6906,telangana,2021,4,505001,438017
6907,telangana,2021,4,500008,438017
6908,telangana,2021,4,500055,438017
6909,telangana,2021,4,500037,438017
6910,telangana,2021,4,500039,438017
6911,telangana,2021,4,502032,438017
6912,telangana,2021,4,506002,438017
6913,telangana,2021,4,500013,438017
6914,telangana,2022,1,500072,465349
6915,telangana,2022,1,505001,465349
6916,telangana,2022,1,500018,465349
6917,telangana,2022,1,500008,465349
6918,telangana,2022,1,500055,465349
6919,telangana,2022,1,500037,465349
6920,telangana,2022,1,500039,465349
6921,telangana,2022,1,502032,465349
6922,telangana,2022,1,506002,465349
6923,telangana,2022,1,500013,465349
6924,telangana,2022,2,500072,491003
6925,telangana,2022,2,505001,491003
6926,telangana,2022,2,500018,491003
6927,telangana,2022,2,500008,491003
6928,telangana,2022,2,500055,491003
6929,telangana,2022,2,500037,491003
6930,telangana,2022,2,500039,491003
6931,telangana,2022,2,502032,491003
6932,telangana,2022,2,506002,491003
6933,telangana,2022,2,500013,491003
6934,telangana,2022,3,500072,517431
6935,telangana,2022,3,505001,517431
6936,telangana,2022,3,500018,517431
6937,telangana,2022,3,500008,517431
6938,telangana,2022,3,500055,517431
6939,telangana,2022,3,500037,517431
6940,telangana,2022,3,500039,517431
6941,telangana,2022,3,502032,517431
6942,telangana,2022,3,506002,517431
6943,telangana,2022,3,500013,517431
6944,telangana,2022,4,500072,542203
6945,telangana,2022,4,505001,542203
6946,telangana,2022,4,500018,542203
6947,telangana,2022,4,500008,542203
6948,telangana,2022,4,500055,542203
6949,telangana,2022,4,500037,542203
6950,telangana,2022,4,500039,542203
6951,telangana,2022,4,502032,542203
6952,telangana,2022,4,506002,542203
6953,telangana,2022,4,500013,542203
6954,telangana,2023,1,500072,567571
6955,telangana,2023,1,505001,567571
6956,telangana,2023,1,500018,567571
6957,telangana,2023,1,500008,567571
6958,telangana,2023,1,500055,567571
6959,telangana,2023,1,500037,567571
6960,telangana,2023,1,500039,567571
6961,telangana,2023,1,502032,567571
6962,telangana,2023,1,506002,567571
6963,telangana,2023,1,500013,567571
6964,telangana,2023,2,500072,591314
6965,telangana,2023,2,505001,591314
6966,telangana,2023,2,500018,591314
6967,telangana,2023,2,500008,591314
6968,telangana,2023,2,500055,591314
6969,telangana,2023,2,500037,591314
6970,telangana,2023,2,500039,591314
6971,telangana,2023,2,502032,591314
6972,telangana,2023,2,506002,591314
6973,telangana,2023,2,500013,591314
6974,tripura,2018,1,799001,2484
6975,tripura,2018,1,799003,2484
6976,tripura,2018,1,799006,2484
6977,tripura,2018,1,799007,2484
6978,tripura,2018,1,799002,2484
6979,tripura,2018,1,799004,2484
6980,tripura,2018,1,799114,2484
6981,tripura,2018,1,799102,2484
6982,tripura,2018,1,799155,2484
6983,tripura,2018,1,799205,2484
6984,tripura,2018,2,799001,3841
6985,tripura,2018,2,799003,3841
6986,tripura,2018,2,799006,3841
6987,tripura,2018,2,799002,3841
6988,tripura,2018,2,799007,3841
6989,tripura,2018,2,799004,3841
6990,tripura,2018,2,799114,3841
6991,tripura,2018,2,799102,3841
6992,tripura,2018,2,799155,3841
6993,tripura,2018,2,799205,3841
6994,tripura,2018,3,799001,5460
6995,tripura,2018,3,799003,5460
6996,tripura,2018,3,799006,5460
6997,tripura,2018,3,799002,5460
6998,tripura,2018,3,799007,5460
6999,tripura,2018,3,799155,5460
7000,tripura,2018,3,799004,5460
7001,tripura,2018,3,799102,5460
7002,tripura,2018,3,799114,5460
7003,tripura,2018,3,799205,5460
7004,tripura,2018,4,799001,7260
7005,tripura,2018,4,799003,7260
7006,tripura,2018,4,799006,7260
7007,tripura,2018,4,799002,7260
7008,tripura,2018,4,799155,7260
7009,tripura,2018,4,799007,7260
7010,tripura,2018,4,799102,7260
7011,tripura,2018,4,799114,7260
7012,tripura,2018,4,799004,7260
7013,tripura,2018,4,799205,7260
7014,tripura,2019,1,799001,8750
7015,tripura,2019,1,799003,8750
7016,tripura,2019,1,799006,8750
7017,tripura,2019,1,799002,8750
7018,tripura,2019,1,799155,8750
7019,tripura,2019,1,799114,8750
7020,tripura,2019,1,799102,8750
7021,tripura,2019,1,799007,8750
7022,tripura,2019,1,799004,8750
7023,tripura,2019,1,799205,8750
7024,tripura,2019,2,799001,10629
7025,tripura,2019,2,799003,10629
7026,tripura,2019,2,799006,10629
7027,tripura,2019,2,799002,10629
7028,tripura,2019,2,799102,10629
7029,tripura,2019,2,799114,10629
7030,tripura,2019,2,799155,10629
7031,tripura,2019,2,799004,10629
7032,tripura,2019,2,799007,10629
7033,tripura,2019,2,799205,10629
7034,tripura,2019,3,799001,12126
7035,tripura,2019,3,799003,12126
7036,tripura,2019,3,799006,12126
7037,tripura,2019,3,799002,12126
7038,tripura,2019,3,799102,12126
7039,tripura,2019,3,799114,12126
7040,tripura,2019,3,799004,12126
7041,tripura,2019,3,799007,12126
7042,tripura,2019,3,799155,12126
7043,tripura,2019,3,799205,12126
7044,tripura,2019,4,799001,13824
7045,tripura,2019,4,799003,13824
7046,tripura,2019,4,799006,13824
7047,tripura,2019,4,799002,13824
7048,tripura,2019,4,799102,13824
7049,tripura,2019,4,799114,13824
7050,tripura,2019,4,799004,13824
7051,tripura,2019,4,799155,13824
7052,tripura,2019,4,799007,13824
7053,tripura,2019,4,799205,13824
7054,tripura,2020,1,799001,15593
7055,tripura,2020,1,799003,15593
7056,tripura,2020,1,799006,15593
7057,tripura,2020,1,799002,15593
7058,tripura,2020,1,799102,15593
7059,tripura,2020,1,799114,15593
7060,tripura,2020,1,799004,15593
7061,tripura,2020,1,799155,15593
7062,tripura,2020,1,799007,15593
7063,tripura,2020,1,799205,15593
7064,tripura,2020,2,799001,17832
7065,tripura,2020,2,799003,17832
7066,tripura,2020,2,799006,17832
7067,tripura,2020,2,799102,17832
7068,tripura,2020,2,799002,17832
7069,tripura,2020,2,799114,17832
7070,tripura,2020,2,799004,17832
7071,tripura,2020,2,799155,17832
7072,tripura,2020,2,799007,17832
7073,tripura,2020,2,799205,17832
7074,tripura,2020,3,799001,20095
7075,tripura,2020,3,799003,20095
7076,tripura,2020,3,799006,20095
7077,tripura,2020,3,799102,20095
7078,tripura,2020,3,799002,20095
7079,tripura,2020,3,799114,20095
7080,tripura,2020,3,799004,20095
7081,tripura,2020,3,799155,20095
7082,tripura,2020,3,799007,20095
7083,tripura,2020,3,799205,20095
7084,tripura,2020,4,799001,22005
7085,tripura,2020,4,799003,22005
7086,tripura,2020,4,799006,22005
7087,tripura,2020,4,799102,22005
7088,tripura,2020,4,799002,22005
7089,tripura,2020,4,799114,22005
7090,tripura,2020,4,799004,22005
7091,tripura,2020,4,799155,22005
7092,tripura,2020,4,799007,22005
7093,tripura,2020,4,799205,22005
7094,tripura,2021,1,799001,23739
7095,tripura,2021,1,799003,23739
7096,tripura,2021,1,799006,23739
7097,tripura,2021,1,799102,23739
7098,tripura,2021,1,799002,23739
7099,tripura,2021,1,799114,23739
7100,tripura,2021,1,799004,23739
7101,tripura,2021,1,799155,23739
7102,tripura,2021,1,799007,23739
7103,tripura,2021,1,799205,23739
7104,tripura,2021,2,799001,25612
7105,tripura,2021,2,799003,25612
7106,tripura,2021,2,799006,25612
7107,tripura,2021,2,799102,25612
7108,tripura,2021,2,799002,25612
7109,tripura,2021,2,799114,25612
7110,tripura,2021,2,799004,25612
7111,tripura,2021,2,799155,25612
7112,tripura,2021,2,799007,25612
7113,tripura,2021,2,799205,25612
7114,tripura,2021,3,799001,27828
7115,tripura,2021,3,799003,27828
7116,tripura,2021,3,799006,27828
7117,tripura,2021,3,799102,27828
7118,tripura,2021,3,799002,27828
7119,tripura,2021,3,799114,27828
7120,tripura,2021,3,799004,27828
7121,tripura,2021,3,799155,27828
7122,tripura,2021,3,799007,27828
7123,tripura,2021,3,799205,27828
7124,tripura,2021,4,799001,29889
7125,tripura,2021,4,799003,29889
7126,tripura,2021,4,799006,29889
7127,tripura,2021,4,799102,29889
7128,tripura,2021,4,799002,29889
7129,tripura,2021,4,799114,29889
7130,tripura,2021,4,799004,29889
7131,tripura,2021,4,799155,29889
7132,tripura,2021,4,799007,29889
7133,tripura,2021,4,799205,29889
7134,tripura,2022,1,799001,31971
7135,tripura,2022,1,799003,31971
7136,tripura,2022,1,799006,31971
7137,tripura,2022,1,799102,31971
7138,tripura,2022,1,799002,31971
7139,tripura,2022,1,799114,31971
7140,tripura,2022,1,799004,31971
7141,tripura,2022,1,799155,31971
7142,tripura,2022,1,799007,31971
7143,tripura,2022,1,799205,31971
7144,tripura,2022,2,799001,33904
7145,tripura,2022,2,799003,33904
7146,tripura,2022,2,799006,33904
7147,tripura,2022,2,799102,33904
7148,tripura,2022,2,799114,33904
7149,tripura,2022,2,799002,33904
7150,tripura,2022,2,799004,33904
7151,tripura,2022,2,799155,33904
7152,tripura,2022,2,799007,33904
7153,tripura,2022,2,799205,33904
7154,tripura,2022,3,799001,35830
7155,tripura,2022,3,799003,35830
7156,tripura,2022,3,799006,35830
7157,tripura,2022,3,799102,35830
7158,tripura,2022,3,799114,35830
7159,tripura,2022,3,799002,35830
7160,tripura,2022,3,799004,35830
7161,tripura,2022,3,799155,35830
7162,tripura,2022,3,799007,35830
7163,tripura,2022,3,799205,35830
7164,tripura,2022,4,799001,37434
7165,tripura,2022,4,799003,37434
7166,tripura,2022,4,799006,37434
7167,tripura,2022,4,799102,37434
7168,tripura,2022,4,799114,37434
7169,tripura,2022,4,799002,37434
7170,tripura,2022,4,799004,37434
7171,tripura,2022,4,799155,37434
7172,tripura,2022,4,799007,37434
7173,tripura,2022,4,799205,37434
7174,tripura,2023,1,799001,39208
7175,tripura,2023,1,799003,39208
7176,tripura,2023,1,799006,39208
7177,tripura,2023,1,799102,39208
7178,tripura,2023,1,799114,39208
7179,tripura,2023,1,799002,39208
7180,tripura,2023,1,799004,39208
7181,tripura,2023,1,799155,39208
7182,tripura,2023,1,799007,39208
7183,tripura,2023,1,799205,39208
7184,tripura,2023,2,799001,41033
7185,tripura,2023,2,799003,41033
7186,tripura,2023,2,799006,41033
7187,tripura,2023,2,799102,41033
7188,tripura,2023,2,799114,41033
7189,tripura,2023,2,799002,41033
7190,tripura,2023,2,799004,41033
7191,tripura,2023,2,799155,41033
7192,tripura,2023,2,799007,41033
7193,tripura,2023,2,799205,41033
7194,uttar-pradesh,2018,1,201301,112369
7195,uttar-pradesh,2018,1,201307,112369
7196,uttar-pradesh,2018,1,201009,112369
7197,uttar-pradesh,2018,1,211002,112369
7198,uttar-pradesh,2018,1,201318,112369
7199,uttar-pradesh,2018,1,201308,112369
7200,uttar-pradesh,2018,1,250001,112369
7201,uttar-pradesh,2018,1,201014,112369
7202,uttar-pradesh,2018,1,226010,112369
7203,uttar-pradesh,2018,1,201304,112369
7204,uttar-pradesh,2018,2,201301,152939
7205,uttar-pradesh,2018,2,201307,152939
7206,uttar-pradesh,2018,2,201009,152939
7207,uttar-pradesh,2018,2,211002,152939
7208,uttar-pradesh,2018,2,201318,152939
7209,uttar-pradesh,2018,2,250001,152939
7210,uttar-pradesh,2018,2,201308,152939
7211,uttar-pradesh,2018,2,226010,152939
7212,uttar-pradesh,2018,2,201014,152939
7213,uttar-pradesh,2018,2,201304,152939
7214,uttar-pradesh,2018,3,201301,187467
7215,uttar-pradesh,2018,3,201307,187467
7216,uttar-pradesh,2018,3,201009,187467
7217,uttar-pradesh,2018,3,211002,187467
7218,uttar-pradesh,2018,3,201318,187467
7219,uttar-pradesh,2018,3,250001,187467
7220,uttar-pradesh,2018,3,201308,187467
7221,uttar-pradesh,2018,3,201014,187467
7222,uttar-pradesh,2018,3,226010,187467
7223,uttar-pradesh,2018,3,201304,187467
7224,uttar-pradesh,2018,4,201301,233073
7225,uttar-pradesh,2018,4,201009,233073
7226,uttar-pradesh,2018,4,201307,233073
7227,uttar-pradesh,2018,4,211002,233073
7228,uttar-pradesh,2018,4,201318,233073
7229,uttar-pradesh,2018,4,201102,233073
7230,uttar-pradesh,2018,4,201308,233073
7231,uttar-pradesh,2018,4,250001,233073
7232,uttar-pradesh,2018,4,201014,233073
7233,uttar-pradesh,2018,4,201304,233073
7234,uttar-pradesh,2019,1,201301,279714
7235,uttar-pradesh,2019,1,201009,279714
7236,uttar-pradesh,2019,1,201307,279714
7237,uttar-pradesh,2019,1,201318,279714
7238,uttar-pradesh,2019,1,211002,279714
7239,uttar-pradesh,2019,1,201102,279714
7240,uttar-pradesh,2019,1,201304,279714
7241,uttar-pradesh,2019,1,250001,279714
7242,uttar-pradesh,2019,1,201308,279714
7243,uttar-pradesh,2019,1,201014,279714
7244,uttar-pradesh,2019,2,201301,318597
7245,uttar-pradesh,2019,2,201009,318597
7246,uttar-pradesh,2019,2,201307,318597
7247,uttar-pradesh,2019,2,201318,318597
7248,uttar-pradesh,2019,2,211002,318597
7249,uttar-pradesh,2019,2,201102,318597
7250,uttar-pradesh,2019,2,250001,318597
7251,uttar-pradesh,2019,2,201304,318597
7252,uttar-pradesh,2019,2,201308,318597
7253,uttar-pradesh,2019,2,201014,318597
7254,uttar-pradesh,2019,3,201301,356146
7255,uttar-pradesh,2019,3,201009,356146
7256,uttar-pradesh,2019,3,201307,356146
7257,uttar-pradesh,2019,3,201318,356146
7258,uttar-pradesh,2019,3,201102,356146
7259,uttar-pradesh,2019,3,211002,356146
7260,uttar-pradesh,2019,3,250001,356146
7261,uttar-pradesh,2019,3,201304,356146
7262,uttar-pradesh,2019,3,201308,356146
7263,uttar-pradesh,2019,3,247001,356146
7264,uttar-pradesh,2019,4,201301,398897
7265,uttar-pradesh,2019,4,201009,398897
7266,uttar-pradesh,2019,4,201307,398897
7267,uttar-pradesh,2019,4,201318,398897
7268,uttar-pradesh,2019,4,201102,398897
7269,uttar-pradesh,2019,4,211002,398897
7270,uttar-pradesh,2019,4,250001,398897
7271,uttar-pradesh,2019,4,201304,398897
7272,uttar-pradesh,2019,4,247001,398897
7273,uttar-pradesh,2019,4,201308,398897
7274,uttar-pradesh,2020,1,201301,452872
7275,uttar-pradesh,2020,1,201009,452872
7276,uttar-pradesh,2020,1,201307,452872
7277,uttar-pradesh,2020,1,201102,452872
7278,uttar-pradesh,2020,1,201318,452872
7279,uttar-pradesh,2020,1,211002,452872
7280,uttar-pradesh,2020,1,250001,452872
7281,uttar-pradesh,2020,1,247001,452872
